Unnamed: 0,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,IdLandkreis,MeldedatumISO,DatenstandISO,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
8302,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-15,2020-03-22,,,,,,
8303,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-18,2020-03-22,,,,,,
8304,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-19,2020-03-22,,,,,,
8305,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-15,2020-03-22,,,,,,
8306,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-18,2020-03-22,,,,,,
8307,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-20,2020-03-22,,,,,,
19571,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-03-18,2020-03-23,,,,,,
19572,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-03-05,2020-03-23,,,,,,
19573,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-03-15,2020-03-23,,,,,,
19574,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,2,0,1051,2020-03-15,2020-03-23,,,,,,
19575,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-03-18,2020-03-23,,,,,,
19576,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-15,2020-03-23,,,,,,
19577,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-18,2020-03-23,,,,,,
19578,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-19,2020-03-23,,,,,,
19579,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-15,2020-03-23,,,,,,
19580,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-18,2020-03-23,,,,,,
19581,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-20,2020-03-23,,,,,,
27590,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-03-18,2020-03-24,0.0,0.0,,,,
27591,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-03-05,2020-03-24,0.0,0.0,,,,
27592,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-03-15,2020-03-24,0.0,0.0,,,,
27593,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,2,0,1051,2020-03-15,2020-03-24,0.0,0.0,,,,
27594,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-03-18,2020-03-24,0.0,0.0,,,,
27595,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-03-20,2020-03-24,1.0,0.0,,,,
27596,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-15,2020-03-24,0.0,0.0,,,,
27597,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-18,2020-03-24,0.0,0.0,,,,
27598,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-19,2020-03-24,0.0,0.0,,,,
27599,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-20,2020-03-24,1.0,0.0,,,,
27600,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-15,2020-03-24,0.0,0.0,,,,
27601,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-18,2020-03-24,0.0,0.0,,,,
27602,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-03-20,2020-03-24,0.0,0.0,,,,
27603,1,Schleswig-Holstein,LK Dithmarschen,A80+,M,1,0,1051,2020-03-23,2020-03-24,1.0,0.0,,,,
41865,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-24,2020-03-25,1.0,0.0,,,,
42620,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-24,2020-03-26,1.0,0.0,,,,
44887,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-03-25,2020-03-27,1.0,-9.0,,,,
44888,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,2,0,1051,2020-03-26,2020-03-27,1.0,-9.0,,,,
47288,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-03-27,2020-03-28,1.0,-9.0,,,,
47289,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,2,0,1051,2020-03-27,2020-03-28,1.0,-9.0,,,,
54041,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,2,0,1051,2020-03-30,2020-03-31,1.0,-9.0,,,,
54042,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-03-30,2020-03-31,1.0,-9.0,,,,
56356,1,Schleswig-Holstein,LK Dithmarschen,A80+,M,1,0,1051,2020-03-31,2020-04-01,1.0,-9.0,,,,
59591,1,Schleswig-Holstein,LK Dithmarschen,A80+,W,1,1,1051,2020-04-01,2020-04-02,1.0,1.0,,,,
59592,1,Schleswig-Holstein,LK Dithmarschen,A80+,W,1,0,1051,2020-04-01,2020-04-02,1.0,-9.0,,,,
62036,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-02,2020-04-03,1.0,-9.0,,,,
62037,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-04-02,2020-04-03,1.0,-9.0,,,,
66940,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-04-03,2020-04-04,1.0,-9.0,,,,
66943,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-03,2020-04-04,1.0,-9.0,,,,
66944,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-04-03,2020-04-04,1.0,-9.0,,,,
66945,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-04-02,2020-04-04,1.0,-9.0,,,,
66946,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-04-03,2020-04-04,1.0,-9.0,,,,
66947,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-04-02,2020-04-04,1.0,-9.0,,,,
70170,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-04-04,2020-04-06,1.0,-9.0,,,,
70171,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-04-05,2020-04-06,1.0,-9.0,,,,
70172,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-04-04,2020-04-06,1.0,-9.0,,,,
74226,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-04-07,2020-04-08,1.0,-9.0,-9.0,0.0,,
74227,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-07,2020-04-08,1.0,-9.0,-9.0,0.0,,
78008,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,-9.0,0.0,,
78009,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,-9.0,0.0,,
78010,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,1.0,1.0,,
78011,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,-9.0,0.0,,
78012,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,-9.0,0.0,,
78013,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-04-08,2020-04-09,1.0,-9.0,-9.0,0.0,,
81008,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-04-09,2020-04-10,1.0,-9.0,1.0,1.0,,
81009,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-03-18,2020-04-10,1.0,-9.0,1.0,1.0,,
81010,1,Schleswig-Holstein,LK Dithmarschen,A80+,M,1,0,1051,2020-04-09,2020-04-10,1.0,-9.0,-9.0,0.0,,
87271,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-04-11,2020-04-12,1.0,-9.0,-9.0,0.0,,
89360,1,Schleswig-Holstein,LK Dithmarschen,A80+,M,1,0,1051,2020-04-12,2020-04-13,1.0,-9.0,-9.0,0.0,,
92637,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-04-14,2020-04-15,1.0,-9.0,-9.0,0.0,,
123029,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-05-04,2020-05-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
123748,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,2,0,1051,2020-05-05,2020-05-06,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
123749,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-05-05,2020-05-06,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
123750,1,Schleswig-Holstein,LK Dithmarschen,A80+,W,1,0,1051,2020-05-05,2020-05-06,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
142421,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,M,1,0,1051,2020-08-15,2020-08-17,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
142422,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,2,0,1051,2020-08-15,2020-08-17,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
142423,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-14,2020-08-17,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
143877,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-08-15,2020-08-19,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
143878,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,1,0,1051,2020-08-18,2020-08-19,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
149996,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-12,2020-08-25,1.0,-9.0,1.0,1.0,1.0,Nicht übermittelt
149997,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-23,2020-08-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
150964,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-08-25,2020-08-26,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
150965,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-23,2020-08-26,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
152117,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-26,2020-08-27,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
156669,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-08-30,2020-09-01,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
159675,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-03,2020-09-04,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
159676,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-03,2020-09-04,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
159677,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-09-03,2020-09-04,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
163170,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-09-07,2020-09-08,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
163171,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-07,2020-09-08,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
165210,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,1,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
165211,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
165212,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
165213,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,4,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
165214,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,2,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
165215,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
165216,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-09-09,2020-09-10,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
178206,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,M,1,0,1051,2020-09-20,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
178207,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,2,0,1051,2020-09-15,2020-09-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
178208,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-12,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
178209,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-15,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
178210,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-15,2020-09-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
178211,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-17,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
178212,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-15,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
178213,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-17,2020-09-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
178214,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-20,2020-09-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183222,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-09-20,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183223,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183224,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183225,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,1,0,1051,2020-09-20,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183226,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,2,0,1051,2020-09-23,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183227,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183228,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-20,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183229,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183230,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183231,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183232,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,2,0,1051,2020-09-23,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183233,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183234,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-23,2020-09-25,1.0,-9.0,1.0,1.0,1.0,Nicht übermittelt
183235,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183236,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
183237,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183238,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-09-23,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183239,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,1,0,1051,2020-09-24,2020-09-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
183240,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,W,1,0,1051,2020-09-20,2020-09-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
184828,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-25,2020-09-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
184829,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-24,2020-09-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
184830,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-24,2020-09-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
184831,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-21,2020-09-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
184832,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-25,2020-09-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
186603,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-09-26,2020-09-27,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
186604,1,Schleswig-Holstein,LK Dithmarschen,A80+,W,1,0,1051,2020-09-26,2020-09-27,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
187450,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-27,2020-09-28,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
188350,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,1,0,1051,2020-09-25,2020-09-29,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
188351,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-27,2020-09-29,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
188352,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-25,2020-09-29,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
189782,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-09-29,2020-09-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197932,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-09-30,2020-10-05,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
197933,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-10-01,2020-10-05,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
197934,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,2,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197935,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197936,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-09-30,2020-10-05,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
197937,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,2,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197938,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197939,1,Schleswig-Holstein,LK Dithmarschen,A60-A79,M,3,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
197940,1,Schleswig-Holstein,LK Dithmarschen,A80+,M,1,0,1051,2020-10-04,2020-10-05,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200705,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,M,1,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200706,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200707,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,2,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200708,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,2,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200709,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
200710,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,2,0,1051,2020-10-06,2020-10-07,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
202589,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,1,0,1051,2020-10-06,2020-10-08,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
202590,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-10-06,2020-10-08,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205135,1,Schleswig-Holstein,LK Dithmarschen,A00-A04,W,1,0,1051,2020-10-07,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205136,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,M,1,0,1051,2020-10-07,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
205137,1,Schleswig-Holstein,LK Dithmarschen,A05-A14,W,1,0,1051,2020-10-06,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
205138,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-10-06,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
205139,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-10-07,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205140,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,M,1,0,1051,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205141,1,Schleswig-Holstein,LK Dithmarschen,A15-A34,W,1,0,1051,2020-10-07,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205142,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,2,0,1051,2020-10-07,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205143,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,M,1,0,1051,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205144,1,Schleswig-Holstein,LK Dithmarschen,A35-A59,W,1,0,1051,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
