Unnamed: 0,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,IdLandkreis,MeldedatumISO,DatenstandISO,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
202580,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-07,2020-10-08,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
202581,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-07,2020-10-08,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
202582,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-07,2020-10-08,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205122,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
205123,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205124,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
205125,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
205126,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-08,2020-10-09,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
210717,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-10,2020-10-11,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
210718,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,2,0,1001,2020-10-10,2020-10-11,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
212657,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-11,2020-10-12,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
212658,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-11,2020-10-12,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
214114,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,2,0,1001,2020-10-12,2020-10-13,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
219813,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-14,2020-10-15,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
219814,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,2,0,1001,2020-10-14,2020-10-15,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
219815,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-14,2020-10-15,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
223497,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-15,2020-10-16,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
223498,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-15,2020-10-16,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
227330,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-16,2020-10-17,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
227331,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-16,2020-10-17,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
227332,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-16,2020-10-17,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
231552,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-16,2020-10-18,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
234582,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-18,2020-10-19,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
236959,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,2,0,1001,2020-10-19,2020-10-20,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
236960,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-19,2020-10-20,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
236961,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-19,2020-10-20,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
236962,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,2,0,1001,2020-10-19,2020-10-20,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
240751,1,Schleswig-Holstein,SK Flensburg,A05-A14,W,1,0,1001,2020-10-20,2020-10-21,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
240752,1,Schleswig-Holstein,SK Flensburg,A05-A14,W,1,0,1001,2020-10-20,2020-10-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
240753,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-20,2020-10-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
240754,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-20,2020-10-21,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
244695,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-21,2020-10-22,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
244696,1,Schleswig-Holstein,SK Flensburg,A60-A79,W,1,0,1001,2020-10-21,2020-10-22,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
255325,1,Schleswig-Holstein,SK Flensburg,A05-A14,W,3,0,1001,2020-10-22,2020-10-24,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
255326,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-23,2020-10-24,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
255327,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-23,2020-10-24,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
255328,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-22,2020-10-24,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
255329,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-23,2020-10-24,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
255330,1,Schleswig-Holstein,SK Flensburg,unbekannt,W,1,0,1001,2020-10-23,2020-10-24,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
261565,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-24,2020-10-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
261566,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-24,2020-10-25,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
261567,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,2,0,1001,2020-10-24,2020-10-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
261568,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-24,2020-10-25,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
266119,1,Schleswig-Holstein,SK Flensburg,A05-A14,W,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
266120,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
266121,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
266122,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
266123,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,1.0,1.0,1.0,Nicht übermittelt
266124,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,1,0,1001,2020-10-25,2020-10-26,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
270110,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-26,2020-10-27,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
270111,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-25,2020-10-27,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
270112,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-26,2020-10-27,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
270113,1,Schleswig-Holstein,SK Flensburg,A60-A79,W,1,0,1001,2020-10-26,2020-10-27,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
275124,1,Schleswig-Holstein,SK Flensburg,A05-A14,M,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
275125,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
275126,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
275127,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
275128,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
275129,1,Schleswig-Holstein,SK Flensburg,A60-A79,M,1,0,1001,2020-10-27,2020-10-28,1.0,-9.0,-9.0,0.0,1.0,Nicht übermittelt
281764,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,3,0,1001,2020-10-28,2020-10-29,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
281765,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-28,2020-10-29,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
281766,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,2,0,1001,2020-10-28,2020-10-29,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
288664,1,Schleswig-Holstein,SK Flensburg,A00-A04,M,1,0,1001,2020-10-29,2020-10-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
288665,1,Schleswig-Holstein,SK Flensburg,A15-A34,M,1,0,1001,2020-10-29,2020-10-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
288666,1,Schleswig-Holstein,SK Flensburg,A15-A34,W,1,0,1001,2020-10-29,2020-10-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
288667,1,Schleswig-Holstein,SK Flensburg,A35-A59,M,1,0,1001,2020-10-29,2020-10-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
288668,1,Schleswig-Holstein,SK Flensburg,A35-A59,W,2,0,1001,2020-10-29,2020-10-30,1.0,-9.0,-9.0,0.0,0.0,Nicht übermittelt
